order_item_id,order_id,product_id,quantity_ordered,quantity_fulfilled,pct_fulfilled
12445,6816,75,29,29,1.0
12446,1170,27,30,30,1.0
12447,6988,7,27,27,1.0
12448,4639,5,7,7,1.0
12449,2345,47,24,24,1.0
12450,405,17,7,7,1.0
12451,5351,23,35,35,1.0
12452,9945,10,2,1,0.5
12453,5903,87,29,29,1.0
12454,5489,40,33,33,1.0
12455,6687,34,18,18,1.0
12456,6140,21,20,20,1.0
12457,7712,83,9,9,1.0
12458,4818,55,17,17,1.0
12459,511,57,25,25,1.0
12460,2627,84,30,17,0.5667
12461,6035,32,28,28,1.0
12462,731,96,45,45,1.0
12463,4766,97,2,2,1.0
12464,2459,47,4,4,1.0
12465,9687,26,17,17,1.0
12466,419,72,43,43,1.0
12467,1741,34,9,9,1.0
12468,9979,86,23,23,1.0
12469,3465,18,39,39,1.0
12470,5130,41,29,29,1.0
12471,8369,100,27,22,0.8148
12472,8327,55,21,21,1.0
12473,9528,16,32,32,1.0
12474,5637,16,6,6,1.0
12475,3521,53,12,12,1.0
12476,6207,14,22,22,1.0
12477,9547,88,17,17,1.0
12478,535,41,20,20,1.0
12479,2459,86,23,23,1.0
12480,6244,98,35,35,1.0
12481,1286,80,20,20,1.0
12482,1267,74,29,29,1.0
12483,3680,92,37,37,1.0
12484,9264,79,43,43,1.0
12485,8250,40,23,23,1.0
12486,9412,35,6,6,1.0
12487,8983,95,39,39,1.0
12488,6850,19,26,26,1.0
12489,8831,53,5,5,1.0
12490,1987,90,17,17,1.0
12491,8647,11,37,37,1.0
12492,843,69,40,40,1.0
12493,9947,36,2,2,1.0
12494,7739,43,5,5,1.0
12495,8593,41,43,43,1.0
12496,8526,27,46,21,0.4565
12497,7226,57,17,17,1.0
12498,5193,98,2,2,1.0
12499,4411,100,45,45,1.0
12500,3196,41,38,38,1.0
12501,9425,69,2,2,1.0
12502,4802,20,22,22,1.0
12503,3999,52,20,20,1.0
12504,5386,68,42,42,1.0
12505,3983,17,20,20,1.0
12506,5931,93,20,20,1.0
12507,3783,83,37,16,0.4324
12508,7469,80,28,28,1.0
12509,5158,48,11,11,1.0
12510,1891,8,42,24,0.5714
12511,3950,69,48,48,1.0
12512,7292,14,24,24,1.0
12513,6717,35,10,10,1.0
12514,5930,79,8,8,1.0
12515,1306,75,27,27,1.0
12516,5767,85,23,23,1.0
12517,9183,40,16,16,1.0
12518,8285,5,36,36,1.0
12519,1253,24,40,40,1.0
12520,5936,25,30,30,1.0
12521,7933,18,50,50,1.0
12522,9916,25,48,48,1.0
12523,3775,45,14,14,1.0
12524,7356,72,38,38,1.0
12525,6863,48,44,44,1.0
12526,3765,76,4,4,1.0
12527,9329,30,30,9,0.3
12528,2053,45,26,26,1.0
12529,8809,66,25,25,1.0
12530,4014,8,48,48,1.0
12531,6679,89,26,26,1.0
12532,9581,27,32,32,1.0
12533,2264,86,23,23,1.0
12534,9922,95,45,19,0.4222
12535,4265,81,10,10,1.0
12536,4701,43,17,17,1.0
12537,5597,83,42,31,0.7381
12538,5143,22,20,20,1.0
12539,1933,66,12,12,1.0
12540,1336,67,1,1,1.0
12541,6693,4,16,16,1.0
12542,6899,44,7,7,1.0
12543,8275,4,50,50,1.0
12544,2432,64,21,21,1.0
12545,9438,41,31,31,1.0
12546,8097,6,38,38,1.0
12547,3246,64,38,22,0.5789
12548,2948,92,32,32,1.0
12549,7440,86,1,1,1.0
12550,255,66,26,26,1.0
12551,2733,12,23,21,0.913
12552,1980,75,36,36,1.0
12553,6859,88,5,5,1.0
12554,4316,81,7,7,1.0
12555,9087,58,9,9,1.0
12556,7699,28,18,18,1.0
12557,1655,47,24,24,1.0
12558,2071,34,49,49,1.0
12559,559,38,4,4,1.0
12560,7069,17,31,31,1.0
12561,393,46,29,29,1.0
12562,2736,24,36,36,1.0
12563,1197,36,15,15,1.0
12564,2169,91,28,28,1.0
12565,8437,90,15,15,1.0
12566,8673,61,21,21,1.0
12567,6359,64,3,3,1.0
12568,6920,63,44,44,1.0
12569,5806,62,40,40,1.0
12570,2089,33,27,27,1.0
12571,6592,37,48,48,1.0
12572,9125,100,33,33,1.0
12573,3956,36,4,4,1.0
12574,4807,73,7,7,1.0
12575,1951,50,37,37,1.0
12576,5519,34,9,9,1.0
12577,5516,76,10,10,1.0
12578,9691,32,30,30,1.0
12579,9974,5,8,8,1.0
12580,1766,40,49,49,1.0
12581,742,55,50,21,0.42
12582,1209,37,27,27,1.0
12583,5816,7,27,27,1.0
12584,7355,7,11,11,1.0
12585,6700,56,14,14,1.0
12586,7369,2,39,39,1.0
12587,7139,50,42,42,1.0
12588,4740,73,15,4,0.2667
12589,7817,69,23,23,1.0
12590,2206,66,12,12,1.0
12591,3006,18,27,27,1.0
12592,9660,50,1,1,1.0
12593,8346,39,6,6,1.0
12594,1373,70,30,30,1.0
12595,2495,56,41,41,1.0
12596,128,17,29,29,1.0
12597,9725,95,12,12,1.0
12598,9717,86,27,27,1.0
12599,6061,59,22,3,0.1364
12600,7431,47,22,22,1.0
12601,6216,47,33,33,1.0
12602,5251,27,5,5,1.0
12603,7186,64,14,14,1.0
12604,2896,60,9,9,1.0
12605,8335,76,28,28,1.0
12606,9636,30,7,7,1.0
12607,4577,72,13,13,1.0
12608,1588,46,22,4,0.1818
12609,3806,84,42,42,1.0
12610,4872,38,17,17,1.0
12611,8083,84,9,9,1.0
12612,5589,49,29,29,1.0
12613,792,3,1,1,1.0
12614,9243,75,6,6,1.0
12615,8482,13,43,43,1.0
12616,8605,18,36,6,0.1667
12617,9500,16,9,9,1.0
12618,8327,3,14,14,1.0
12619,6991,33,13,13,1.0
12620,4674,4,42,42,1.0
12621,5289,60,50,50,1.0
12622,6293,21,9,9,1.0
12623,5220,47,42,42,1.0
12624,2924,33,41,41,1.0
12625,2347,46,4,4,1.0
12626,688,94,4,4,1.0
12627,3452,26,11,11,1.0
12628,7054,78,21,21,1.0
12629,8506,56,44,44,1.0
12630,4559,6,15,15,1.0
12631,9424,12,3,3,1.0
12632,5151,97,18,18,1.0
12633,1630,56,47,47,1.0
12634,5691,8,26,26,1.0
12635,4667,74,31,10,0.3226
12636,2714,79,47,47,1.0
12637,1943,29,20,20,1.0
12638,4717,19,2,2,1.0
12639,4487,81,50,50,1.0
12640,7974,96,30,30,1.0
12641,7192,33,7,7,1.0
12642,3665,60,35,35,1.0
12643,2775,4,50,50,1.0
12644,4727,57,46,46,1.0
12645,4251,73,24,24,1.0
12646,9932,19,15,15,1.0
12647,1739,51,15,15,1.0
12648,3796,18,8,8,1.0
12649,4566,47,49,49,1.0
12650,2311,86,5,5,1.0
12651,1573,14,22,12,0.5455
12652,3389,91,26,26,1.0
12653,9047,62,19,19,1.0
12654,8335,38,45,45,1.0
12655,2767,26,33,33,1.0
12656,449,16,15,15,1.0
12657,9805,88,21,21,1.0
12658,652,51,27,27,1.0
12659,8845,100,12,12,1.0
12660,8814,8,48,48,1.0
12661,3198,28,36,36,1.0
12662,110,17,30,30,1.0
12663,8002,48,22,22,1.0
12664,423,8,13,7,0.5385
12665,6055,84,44,44,1.0
12666,3329,30,7,7,1.0
12667,4618,96,50,50,1.0
12668,9358,88,33,33,1.0
12669,6988,89,17,17,1.0
12670,7289,100,35,35,1.0
12671,8535,75,16,16,1.0
12672,2068,39,16,16,1.0
12673,7436,32,25,25,1.0
12674,4833,87,19,19,1.0
12675,1796,82,37,37,1.0
12676,1966,77,10,10,1.0
12677,7282,66,8,8,1.0
12678,7083,68,23,23,1.0
12679,8082,34,10,10,1.0
12680,4310,35,46,46,1.0
12681,1424,20,38,38,1.0
12682,2242,59,27,27,1.0
12683,4563,72,17,17,1.0
12684,1909,74,24,24,1.0
12685,5796,46,34,34,1.0
12686,1296,20,30,25,0.8333
12687,3645,88,49,49,1.0
12688,1219,32,5,5,1.0
12689,5360,55,25,25,1.0
12690,2568,12,25,7,0.28
12691,8308,64,13,13,1.0
12692,5495,76,42,42,1.0
12693,4524,34,40,40,1.0
12694,7430,73,14,14,1.0
12695,8403,54,46,0,0.0
12696,1214,93,4,4,1.0
12697,5158,34,14,14,1.0
12698,629,44,9,9,1.0
12699,7101,40,11,11,1.0
12700,1646,78,7,7,1.0
12701,8541,90,28,28,1.0
12702,5203,96,49,49,1.0
12703,3120,46,36,36,1.0
12704,9146,92,46,46,1.0
12705,584,80,33,33,1.0
12706,131,46,3,3,1.0
12707,4030,59,30,30,1.0
12708,2243,94,1,1,1.0
12709,9607,65,7,7,1.0
12710,6164,15,33,33,1.0
12711,3608,23,10,10,1.0
12712,3206,58,6,6,1.0
12713,4347,93,45,45,1.0
12714,7703,25,22,22,1.0
12715,2482,93,22,22,1.0
12716,7939,14,32,32,1.0
12717,3066,64,17,17,1.0
12718,8139,91,44,11,0.25
12719,4631,37,6,6,1.0
12720,2160,88,9,9,1.0
12721,3254,94,49,49,1.0
12722,1454,85,24,3,0.125
12723,8460,19,7,7,1.0
12724,3510,57,12,8,0.6667
12725,53,94,7,7,1.0
12726,7116,14,35,35,1.0
12727,1103,68,35,35,1.0
12728,8040,30,13,13,1.0
12729,9138,17,45,17,0.3778
12730,3417,19,13,13,1.0
12731,2919,88,19,19,1.0
12732,636,36,1,1,1.0
12733,6852,4,42,42,1.0
12734,4311,21,5,5,1.0
12735,6231,28,31,31,1.0
12736,9567,77,37,3,0.0811
12737,3846,27,46,11,0.2391
12738,5714,51,5,5,1.0
12739,7934,86,38,38,1.0
12740,8692,17,20,20,1.0
12741,2951,61,18,18,1.0
12742,4917,50,45,45,1.0
12743,3800,14,46,46,1.0
12744,4787,60,22,22,1.0
12745,7948,53,41,41,1.0
12746,8032,35,24,24,1.0
12747,6426,91,31,31,1.0
12748,9796,4,28,28,1.0
12749,5852,99,48,48,1.0
12750,8904,86,25,25,1.0
12751,7881,36,38,38,1.0
12752,4841,6,49,49,1.0
12753,1582,36,46,46,1.0
12754,3587,94,25,25,1.0
12755,1842,50,10,10,1.0
12756,4707,44,23,23,1.0
12757,6875,85,13,13,1.0
12758,7327,47,27,27,1.0
12759,5332,13,29,29,1.0
12760,4054,11,7,7,1.0
12761,6961,21,7,7,1.0
12762,1898,71,32,23,0.7188
12763,2887,49,8,8,1.0
12764,7615,30,48,48,1.0
12765,5225,65,9,9,1.0
12766,1861,11,3,3,1.0
12767,5695,16,15,4,0.2667
12768,6523,3,20,20,1.0
12769,2099,45,24,24,1.0
12770,7926,1,45,45,1.0
12771,8015,18,31,4,0.129
12772,9848,91,45,45,1.0
12773,6751,17,18,18,1.0
12774,3848,69,8,8,1.0
12775,475,92,41,41,1.0
12776,4767,78,29,29,1.0
12777,4390,21,22,22,1.0
12778,8315,5,25,25,1.0
12779,3525,62,23,23,1.0
12780,6702,100,40,40,1.0
12781,997,84,47,47,1.0
12782,9213,38,12,12,1.0
12783,5296,87,14,14,1.0
12784,4287,82,1,1,1.0
12785,5204,44,4,4,1.0
12786,6738,76,9,9,1.0
12787,6413,46,12,12,1.0
12788,7241,22,19,19,1.0
12789,6967,68,12,12,1.0
12790,6532,92,9,9,1.0
12791,4272,18,15,6,0.4
12792,896,57,29,29,1.0
12793,4397,100,6,6,1.0
12794,7955,54,26,26,1.0
12795,3588,63,25,25,1.0
12796,5568,62,20,20,1.0
12797,748,35,15,15,1.0
12798,5055,24,14,14,1.0
12799,7335,27,43,43,1.0
12800,6715,80,47,47,1.0
12801,3626,27,13,13,1.0
12802,9380,41,48,48,1.0
12803,2729,90,45,45,1.0
12804,8783,34,23,23,1.0
12805,3379,28,6,6,1.0
12806,1808,97,39,39,1.0
12807,5402,30,40,40,1.0
12808,2118,82,40,40,1.0
12809,9912,59,29,29,1.0
12810,8844,25,41,41,1.0
12811,327,94,48,48,1.0
12812,346,18,11,3,0.2727
12813,6213,92,5,5,1.0
12814,1479,57,5,5,1.0
12815,5461,67,5,5,1.0
12816,5779,28,21,21,1.0
12817,9059,78,9,9,1.0
12818,1040,54,40,40,1.0
12819,807,99,11,1,0.0909
12820,8498,96,29,29,1.0
12821,3449,75,49,49,1.0
12822,5933,24,1,1,1.0
12823,8774,11,40,40,1.0
12824,3252,45,44,26,0.5909
12825,2573,16,38,38,1.0
12826,8777,6,14,14,1.0
12827,6481,2,47,47,1.0
12828,3758,18,4,4,1.0
12829,4755,49,27,27,1.0
12830,2645,1,31,31,1.0
12831,6126,63,28,28,1.0
12832,5432,57,41,41,1.0
12833,6774,97,17,17,1.0
12834,3533,22,9,9,1.0
12835,9060,9,4,4,1.0
12836,4075,33,41,41,1.0
12837,224,25,46,46,1.0
12838,592,81,45,45,1.0
12839,329,81,8,8,1.0
12840,8628,33,47,47,1.0
12841,1680,90,50,50,1.0
12842,8217,67,6,6,1.0
12843,6520,50,32,32,1.0
12844,7945,73,49,49,1.0
12845,693,86,45,45,1.0
12846,2572,49,16,16,1.0
12847,4639,44,5,5,1.0
12848,4940,28,3,3,1.0
12849,398,64,5,5,1.0
12850,3769,9,3,3,1.0
12851,4052,47,40,40,1.0
12852,554,46,8,8,1.0
12853,4464,61,2,2,1.0
12854,2026,32,44,44,1.0
12855,6191,15,50,36,0.72
12856,6566,4,17,17,1.0
12857,2150,46,26,26,1.0
12858,4424,24,3,3,1.0
12859,1392,1,4,4,1.0
12860,1254,72,22,22,1.0
12861,1211,73,12,12,1.0
12862,8266,72,42,42,1.0
12863,6806,25,3,3,1.0
12864,331,9,20,20,1.0
12865,242,72,38,38,1.0
12866,8876,59,22,22,1.0
12867,9911,29,25,25,1.0
12868,2488,4,27,27,1.0
12869,1566,86,35,35,1.0
12870,9637,73,26,26,1.0
12871,6409,47,46,46,1.0
12872,3184,7,23,23,1.0
12873,9924,61,6,6,1.0
12874,5115,80,2,2,1.0
12875,5304,27,13,13,1.0
12876,6966,30,36,36,1.0
12877,8395,60,39,39,1.0
12878,384,58,23,23,1.0
12879,4951,30,14,14,1.0
12880,4491,14,31,31,1.0
12881,7519,17,44,44,1.0
12882,3321,79,41,41,1.0
12883,1634,61,12,12,1.0
12884,4330,25,9,9,1.0
12885,9441,36,30,24,0.8
12886,7724,11,50,50,1.0
12887,6170,95,46,46,1.0
12888,4772,40,50,50,1.0
12889,7038,67,34,34,1.0
12890,1525,44,15,15,1.0
12891,3642,7,37,37,1.0
12892,6658,99,12,12,1.0
12893,9192,21,48,48,1.0
12894,4564,88,39,39,1.0
12895,7920,89,1,1,1.0
12896,4660,59,11,11,1.0
12897,8737,86,22,22,1.0
12898,8301,48,14,14,1.0
12899,4008,78,12,12,1.0
12900,6266,82,20,20,1.0
12901,283,90,18,18,1.0
12902,8144,4,34,34,1.0
12903,6450,68,35,35,1.0
12904,6107,20,35,35,1.0
12905,8956,53,2,2,1.0
12906,1775,70,32,32,1.0
12907,7410,92,50,35,0.7
12908,3672,3,27,27,1.0
12909,9468,1,39,39,1.0
12910,408,78,47,47,1.0
12911,6511,8,46,46,1.0
12912,3803,61,28,12,0.4286
12913,7326,20,23,23,1.0
12914,6060,23,30,30,1.0
12915,7812,4,31,31,1.0
12916,9227,72,26,26,1.0
12917,1786,84,21,21,1.0
12918,5090,81,20,20,1.0
12919,5447,62,14,14,1.0
12920,2356,11,37,37,1.0
12921,1371,21,23,23,1.0
12922,1563,97,39,39,1.0
12923,9190,16,11,11,1.0
12924,2774,67,36,36,1.0
12925,3403,75,37,37,1.0
12926,8026,97,7,7,1.0
12927,9723,36,17,17,1.0
12928,4096,45,28,28,1.0
12929,1375,24,16,16,1.0
12930,2316,32,49,49,1.0
12931,6606,77,5,5,1.0
12932,7759,83,11,11,1.0
12933,8576,90,42,42,1.0
12934,9284,42,50,50,1.0
12935,3809,73,19,19,1.0
12936,966,53,22,22,1.0
12937,8085,99,44,44,1.0
12938,4130,5,16,16,1.0
12939,6748,17,17,17,1.0
12940,5103,31,30,30,1.0
12941,5536,27,17,17,1.0
12942,2468,10,38,38,1.0
12943,599,42,46,46,1.0
12944,5267,80,44,44,1.0
12945,9263,100,5,5,1.0
12946,9810,80,5,5,1.0
12947,6661,67,26,26,1.0
12948,92,93,3,3,1.0
12949,4394,60,47,29,0.617
12950,3428,45,33,33,1.0
12951,9215,15,17,17,1.0
12952,8008,59,44,44,1.0
12953,8939,47,30,30,1.0
12954,8189,58,35,35,1.0
12955,5129,80,44,44,1.0
12956,3863,4,8,4,0.5
12957,5273,26,36,36,1.0
12958,7560,22,11,11,1.0
12959,7914,26,10,4,0.4
12960,8429,2,11,10,0.9091
12961,9090,71,14,14,1.0
12962,1335,68,42,42,1.0
12963,1722,69,46,46,1.0
12964,6975,8,18,18,1.0
12965,1270,56,44,44,1.0
12966,6156,1,18,18,1.0
12967,2086,78,41,41,1.0
12968,224,37,37,37,1.0
12969,2656,9,19,3,0.1579
12970,8519,60,18,18,1.0
12971,1991,44,30,30,1.0
12972,2723,2,43,43,1.0
12973,3234,22,20,20,1.0
12974,7170,94,35,35,1.0
12975,1863,36,20,20,1.0
12976,640,16,34,34,1.0
12977,6950,29,23,23,1.0
12978,8114,4,43,43,1.0
12979,2798,7,26,26,1.0
12980,8595,57,50,50,1.0
12981,7983,66,40,40,1.0
12982,2292,81,48,48,1.0
12983,8964,70,20,20,1.0
12984,6851,55,20,11,0.55
12985,6544,64,22,22,1.0
12986,152,84,6,6,1.0
12987,4862,45,45,45,1.0
12988,1927,67,17,17,1.0
12989,7135,90,12,12,1.0
12990,4821,63,8,8,1.0
12991,4442,42,41,41,1.0
12992,8561,44,24,24,1.0
12993,5282,88,30,30,1.0
12994,6089,70,9,9,1.0
12995,9238,44,40,40,1.0
12996,2719,1,48,48,1.0
12997,2319,76,38,38,1.0
12998,4755,44,6,6,1.0
12999,8573,74,17,17,1.0
13000,3350,97,9,9,1.0
13001,6083,13,25,25,1.0
13002,8510,39,46,46,1.0
13003,9905,43,4,4,1.0
13004,4117,6,31,31,1.0
13005,7736,38,5,5,1.0
13006,7584,80,15,15,1.0
13007,3451,57,13,13,1.0
13008,5410,23,38,38,1.0
13009,2218,32,6,6,1.0
13010,2691,51,18,18,1.0
13011,8592,53,15,15,1.0
13012,7764,80,35,35,1.0
13013,161,38,9,9,1.0
13014,5206,87,29,17,0.5862
13015,6821,51,26,26,1.0
13016,2937,17,19,19,1.0
13017,2464,58,43,43,1.0
13018,7709,23,26,26,1.0
13019,1099,65,8,8,1.0
13020,92,55,50,50,1.0
13021,5110,44,9,9,1.0
13022,3075,14,14,14,1.0
13023,3265,70,47,47,1.0
13024,1538,16,39,39,1.0
13025,8811,37,23,23,1.0
13026,7514,99,21,21,1.0
13027,5424,89,17,17,1.0
13028,1552,18,24,24,1.0
13029,1002,6,48,48,1.0
13030,7680,40,41,41,1.0
13031,9740,29,10,10,1.0
13032,2564,84,22,22,1.0
13033,1094,71,47,47,1.0
13034,5742,35,37,37,1.0
13035,9162,98,50,50,1.0
13036,3704,85,8,8,1.0
13037,5652,42,14,14,1.0
13038,232,6,29,29,1.0
13039,3157,88,12,10,0.8333
13040,4499,89,1,0,0.0
13041,4657,34,27,27,1.0
13042,6983,52,30,30,1.0
13043,9576,19,29,29,1.0
13044,5010,14,41,40,0.9756
13045,6018,63,43,43,1.0
13046,6608,50,14,14,1.0
13047,4174,34,4,4,1.0
13048,9194,85,40,40,1.0
13049,8865,25,44,28,0.6364
13050,3320,38,30,30,1.0
13051,1270,78,36,32,0.8889
13052,9710,26,2,2,1.0
13053,2498,74,16,16,1.0
13054,1688,37,40,14,0.35
13055,3547,14,40,40,1.0
13056,4588,55,47,47,1.0
13057,2922,92,14,14,1.0
13058,4308,97,17,17,1.0
13059,9236,49,26,26,1.0
13060,1677,58,36,36,1.0
13061,2076,33,26,26,1.0
13062,8558,5,11,11,1.0
13063,9623,57,4,4,1.0
13064,6275,72,46,46,1.0
13065,5410,87,31,31,1.0
13066,9432,72,22,22,1.0
13067,9703,87,14,14,1.0
13068,9909,89,37,27,0.7297
13069,4543,54,8,8,1.0
13070,7757,73,39,39,1.0
13071,3430,66,6,6,1.0
13072,2755,95,49,46,0.9388
13073,44,90,43,37,0.8605
13074,3799,47,41,41,1.0
13075,3547,69,38,38,1.0
13076,1497,41,13,13,1.0
13077,2401,58,36,36,1.0
13078,2349,35,11,11,1.0
13079,2701,80,34,34,1.0
13080,7791,10,44,44,1.0
13081,5,97,37,37,1.0
13082,5298,12,6,6,1.0
13083,1275,7,33,33,1.0
13084,856,51,47,47,1.0
13085,2245,83,14,14,1.0
13086,8384,56,47,47,1.0
13087,7204,59,21,21,1.0
13088,6970,83,1,1,1.0
13089,7729,20,29,29,1.0
13090,5360,55,16,16,1.0
13091,4958,38,40,33,0.825
13092,8199,12,33,33,1.0
13093,1922,65,20,20,1.0
13094,3945,58,35,35,1.0
13095,9178,80,41,41,1.0
13096,6443,31,21,21,1.0
13097,6182,84,22,22,1.0
13098,6317,75,1,1,1.0
13099,7774,58,24,24,1.0
13100,5817,69,3,3,1.0
13101,5108,79,26,26,1.0
13102,8553,41,33,33,1.0
13103,5194,28,8,8,1.0
13104,8695,59,23,23,1.0
13105,1282,61,7,7,1.0
13106,9919,7,44,44,1.0
13107,3505,10,6,6,1.0
13108,2722,21,17,17,1.0
13109,4551,36,27,27,1.0
13110,2342,74,9,9,1.0
13111,7164,28,30,30,1.0
13112,9184,15,33,33,1.0
13113,7236,56,22,22,1.0
13114,8030,95,26,26,1.0
13115,4105,35,50,50,1.0
13116,1971,46,41,41,1.0
13117,9141,87,27,27,1.0
13118,7134,86,11,11,1.0
13119,5705,77,5,5,1.0
13120,2917,67,31,31,1.0
13121,415,19,46,46,1.0
13122,5992,34,49,49,1.0
13123,7637,32,26,0,0.0
13124,5669,57,11,0,0.0
13125,6949,70,44,44,1.0
13126,3503,2,30,30,1.0
13127,9172,35,46,46,1.0
13128,3130,57,12,12,1.0
13129,6267,1,20,20,1.0
13130,6131,38,15,15,1.0
13131,2933,6,33,33,1.0
13132,175,62,8,8,1.0
13133,3209,81,20,20,1.0
13134,7244,76,18,18,1.0
13135,5915,26,24,24,1.0
13136,8619,50,27,27,1.0
13137,3194,45,23,23,1.0
13138,92,9,6,6,1.0
13139,9605,66,46,46,1.0
13140,5086,58,18,18,1.0
13141,5382,48,38,38,1.0
13142,1542,51,39,1,0.0256
13143,6044,75,29,29,1.0
13144,4158,23,22,22,1.0
13145,8238,56,14,14,1.0
13146,213,90,42,42,1.0
13147,9942,76,3,3,1.0
13148,4474,18,5,5,1.0
13149,550,97,19,19,1.0
13150,4505,7,17,17,1.0
13151,7844,100,25,25,1.0
13152,6526,100,48,48,1.0
13153,720,29,14,14,1.0
13154,4146,86,16,16,1.0
13155,4493,93,35,35,1.0
13156,938,21,17,17,1.0
13157,9375,61,21,14,0.6667
13158,499,27,21,21,1.0
13159,7714,44,19,14,0.7368
13160,9955,100,22,22,1.0
13161,7447,64,1,0,0.0
13162,8034,16,6,0,0.0
13163,2848,19,9,9,1.0
13164,7757,47,42,42,1.0
13165,8939,50,10,7,0.7
13166,1703,62,9,9,1.0
13167,626,24,5,4,0.8
13168,6055,10,40,40,1.0
13169,473,20,44,44,1.0
13170,2510,32,34,34,1.0
13171,2899,1,42,42,1.0
13172,2157,4,33,33,1.0
13173,1357,71,20,16,0.8
13174,6875,100,36,36,1.0
13175,1957,44,7,7,1.0
13176,919,59,14,14,1.0
13177,7265,85,6,6,1.0
13178,1022,65,9,9,1.0
13179,5149,74,4,4,1.0
13180,1598,45,23,23,1.0
13181,8915,76,39,39,1.0
13182,4547,15,16,16,1.0
13183,3182,48,4,1,0.25
13184,274,30,36,36,1.0
13185,5451,19,37,37,1.0
13186,5186,91,34,4,0.1176
13187,2773,40,40,40,1.0
13188,9615,24,46,46,1.0
13189,6001,44,15,15,1.0
13190,8460,100,2,2,1.0
13191,233,50,37,22,0.5946
13192,6606,49,45,45,1.0
13193,6822,3,10,1,0.1
13194,1008,1,42,42,1.0
13195,1065,75,12,12,1.0
13196,3162,70,10,10,1.0
13197,8217,93,46,46,1.0
13198,2417,1,3,3,1.0
13199,4369,43,11,11,1.0
13200,1376,63,46,46,1.0
13201,2828,69,20,20,1.0
13202,7265,28,5,5,1.0
13203,730,53,32,32,1.0
13204,4515,84,28,28,1.0
13205,9971,78,27,27,1.0
13206,3256,6,38,38,1.0
13207,8282,90,29,29,1.0
13208,6706,27,3,3,1.0
13209,2834,4,44,44,1.0
13210,53,26,26,26,1.0
13211,5099,35,34,34,1.0
13212,4486,10,13,13,1.0
13213,9185,32,45,45,1.0
13214,5746,82,36,36,1.0
13215,1929,52,11,11,1.0
13216,5595,44,36,36,1.0
13217,7640,84,11,11,1.0
13218,9309,25,25,25,1.0
13219,1411,17,46,46,1.0
13220,9277,76,27,27,1.0
13221,7586,66,29,29,1.0
13222,1445,42,19,19,1.0
13223,1905,56,4,1,0.25
13224,1484,94,44,44,1.0
13225,2991,69,2,2,1.0
13226,1416,35,43,43,1.0
13227,3042,79,1,1,1.0
13228,5202,87,39,39,1.0
13229,9686,78,43,43,1.0
13230,330,57,31,31,1.0
13231,2775,93,32,32,1.0
13232,172,57,15,15,1.0
13233,3564,4,21,21,1.0
13234,6137,95,45,45,1.0
13235,7543,64,19,19,1.0
13236,1332,6,38,38,1.0
13237,4043,55,43,43,1.0
13238,5043,6,27,27,1.0
13239,3131,4,12,12,1.0
13240,2175,64,24,24,1.0
13241,5088,35,43,43,1.0
13242,874,49,39,39,1.0
13243,6215,13,23,23,1.0
13244,4704,36,38,24,0.6316
13245,2917,31,2,2,1.0
13246,4571,32,47,47,1.0
13247,2301,57,8,8,1.0
13248,9258,5,10,10,1.0
13249,5170,7,6,6,1.0
13250,6783,36,14,14,1.0
13251,3703,94,24,24,1.0
13252,3085,76,22,22,1.0
13253,4470,11,13,13,1.0
13254,3265,94,4,4,1.0
13255,2902,85,8,8,1.0
13256,4833,63,11,11,1.0
13257,4250,40,22,22,1.0
13258,7203,37,15,15,1.0
13259,4335,26,17,17,1.0
13260,1515,50,44,44,1.0
13261,8027,72,13,13,1.0
13262,5819,57,28,28,1.0
13263,9482,11,47,47,1.0
13264,5958,85,17,17,1.0
13265,5716,94,25,25,1.0
13266,8570,82,28,28,1.0
13267,7368,49,38,38,1.0
13268,2794,31,15,15,1.0
13269,602,65,30,30,1.0
13270,9589,90,4,4,1.0
13271,6319,59,28,28,1.0
13272,2552,56,31,31,1.0
13273,8814,24,41,41,1.0
13274,9318,11,22,22,1.0
13275,3452,46,28,28,1.0
13276,7109,62,20,20,1.0
13277,5684,91,19,19,1.0
13278,4730,63,2,2,1.0
13279,3399,39,14,14,1.0
13280,5607,1,41,41,1.0
13281,8254,95,6,6,1.0
13282,9038,42,18,18,1.0
13283,4407,33,33,33,1.0
13284,1487,48,12,12,1.0
13285,8410,65,12,2,0.1667
13286,3453,56,8,8,1.0
13287,4231,55,5,5,1.0
13288,3576,16,40,40,1.0
13289,7663,68,47,47,1.0
13290,4274,20,17,8,0.4706
13291,516,38,22,22,1.0
13292,1890,98,49,49,1.0
13293,8472,70,45,45,1.0
13294,3055,93,32,32,1.0
13295,7786,64,12,12,1.0
13296,2291,40,2,2,1.0
13297,7656,9,23,23,1.0
13298,9615,36,24,24,1.0
13299,5292,22,21,21,1.0
13300,6100,63,15,15,1.0
13301,9237,65,11,11,1.0
13302,6192,47,7,7,1.0
13303,9641,30,26,26,1.0
13304,555,81,48,48,1.0
13305,5282,9,48,48,1.0
13306,1714,33,42,42,1.0
13307,5880,14,50,50,1.0
13308,130,93,50,50,1.0
13309,2601,94,36,8,0.2222
13310,6905,78,21,21,1.0
13311,7791,65,23,23,1.0
13312,5484,65,21,21,1.0
13313,5517,61,1,1,1.0
13314,1642,23,10,10,1.0
13315,3066,54,25,25,1.0
13316,5866,27,39,39,1.0
13317,5019,91,19,9,0.4737
13318,2667,34,24,24,1.0
