order_id,customer_id,order_date,status
5369,668,2024-08-29,Completed
5370,750,2024-10-22,Completed
5371,165,2024-03-28,Partially Filled
5372,77,2024-02-28,Completed
5373,987,2024-09-21,Completed
5374,912,2024-03-05,Completed
5375,636,2024-01-08,Completed
5376,480,2024-02-20,Completed
5377,161,2024-10-05,Completed
5378,136,2024-04-23,Completed
5379,817,2024-05-18,Completed
5380,234,2024-06-23,Partially Filled
5381,457,2024-04-25,Completed
5382,148,2024-10-29,Completed
5383,245,2024-04-22,Completed
5384,339,2024-01-03,Completed
5385,601,2024-10-19,Completed
5386,626,2024-05-28,Completed
5387,470,2024-09-12,Completed
5388,52,2024-08-29,Completed
5389,299,2024-07-23,Unfilled
5390,769,2024-01-29,Completed
5391,471,2024-02-06,Completed
5392,534,2024-07-11,Completed
5393,561,2024-04-30,Completed
5394,855,2024-02-04,Completed
5395,11,2024-03-30,Completed
5396,980,2024-08-25,Completed
5397,198,2024-06-06,Cancelled
5398,71,2024-01-25,Completed
5399,344,2024-03-18,Completed
5400,439,2024-02-23,Unfilled
5401,953,2024-06-06,Unfilled
5402,730,2024-06-04,Completed
5403,683,2024-09-24,Partially Filled
5404,71,2024-01-24,Completed
5405,994,2024-03-10,Completed
5406,885,2024-09-03,Completed
5407,102,2024-09-04,Completed
5408,904,2024-05-23,Completed
5409,827,2024-04-22,Completed
5410,503,2024-05-23,Completed
5411,241,2024-10-17,Completed
5412,757,2024-03-02,Unfilled
5413,201,2024-08-06,Cancelled
5414,590,2024-02-19,Completed
5415,918,2024-02-03,Partially Filled
5416,826,2023-12-31,Completed
5417,986,2024-07-16,Partially Filled
5418,48,2024-01-28,Completed
5419,267,2023-12-22,Partially Filled
5420,213,2024-06-20,Completed
5421,530,2024-11-17,Completed
5422,171,2024-03-29,Completed
5423,854,2024-03-20,Unfilled
5424,13,2024-03-09,Completed
5425,590,2024-11-06,Completed
5426,123,2024-01-22,Completed
5427,232,2024-07-04,Completed
5428,81,2024-12-02,Completed
5429,897,2024-01-31,Completed
5430,492,2024-10-13,Partially Filled
5431,735,2024-03-13,Completed
5432,109,2024-03-09,Completed
5433,454,2024-11-02,Partially Filled
5434,716,2024-07-06,Completed
5435,67,2024-12-16,Partially Filled
5436,789,2024-12-19,Completed
5437,733,2024-05-22,Completed
5438,987,2024-03-08,Completed
5439,41,2024-08-21,Completed
5440,914,2024-04-20,Cancelled
5441,620,2024-04-20,Completed
5442,268,2024-05-23,Completed
5443,14,2024-06-19,Partially Filled
5444,226,2024-06-05,Completed
5445,499,2024-06-13,Completed
5446,51,2024-11-13,Completed
5447,579,2024-11-20,Completed
5448,174,2024-08-23,Cancelled
5449,299,2024-01-11,Completed
5450,632,2024-09-11,Completed
5451,129,2024-03-21,Completed
5452,950,2024-01-13,Completed
5453,226,2024-10-22,Completed
5454,309,2024-11-26,Completed
5455,191,2024-07-03,Completed
5456,558,2024-11-14,Completed
5457,773,2024-09-19,Completed
5458,437,2024-01-13,Cancelled
5459,885,2024-11-22,Completed
5460,471,2024-01-24,Partially Filled
5461,243,2024-12-19,Completed
5462,626,2024-03-10,Completed
5463,399,2024-12-06,Completed
5464,351,2024-10-17,Completed
5465,531,2024-10-21,Completed
5466,703,2024-10-15,Completed
5467,240,2024-07-03,Completed
5468,87,2024-06-24,Completed
5469,1000,2024-10-21,Completed
5470,765,2024-03-01,Partially Filled
5471,279,2024-08-20,Partially Filled
5472,418,2024-01-13,Completed
5473,361,2024-07-03,Completed
5474,891,2024-03-11,Completed
5475,719,2024-02-25,Completed
5476,544,2024-09-21,Completed
5477,29,2024-08-21,Completed
5478,876,2024-06-03,Completed
5479,78,2024-07-11,Cancelled
5480,838,2024-08-28,Completed
5481,447,2024-04-14,Completed
5482,985,2024-07-07,Completed
5483,119,2024-01-25,Completed
5484,309,2024-02-03,Partially Filled
5485,557,2024-06-11,Completed
5486,760,2024-11-14,Completed
5487,19,2024-11-22,Completed
5488,454,2024-11-16,Completed
5489,714,2024-01-28,Partially Filled
5490,63,2024-01-08,Completed
5491,640,2024-07-03,Completed
5492,479,2024-11-24,Completed
5493,434,2024-04-20,Unfilled
5494,398,2024-02-02,Partially Filled
5495,602,2024-03-20,Completed
5496,207,2024-12-10,Completed
5497,344,2024-06-30,Completed
5498,979,2024-11-28,Completed
5499,857,2023-12-24,Completed
5500,859,2024-10-02,Completed
5501,992,2024-01-09,Completed
5502,546,2024-08-06,Cancelled
5503,207,2024-05-19,Completed
5504,126,2024-09-15,Completed
5505,855,2024-06-04,Cancelled
5506,621,2024-05-02,Completed
5507,627,2024-05-16,Completed
5508,586,2024-02-14,Completed
5509,256,2024-11-08,Completed
5510,450,2024-11-03,Unfilled
5511,946,2024-10-03,Completed
5512,977,2024-04-23,Completed
5513,770,2024-04-17,Completed
5514,278,2024-10-28,Completed
5515,294,2024-07-25,Completed
5516,542,2024-02-29,Completed
5517,986,2024-05-08,Partially Filled
5518,50,2024-08-17,Partially Filled
5519,490,2024-11-08,Partially Filled
5520,439,2024-11-22,Completed
5521,70,2024-01-08,Partially Filled
5522,873,2024-04-15,Completed
5523,816,2024-01-24,Completed
5524,681,2024-01-26,Completed
5525,632,2024-08-24,Completed
5526,958,2024-08-12,Completed
5527,752,2024-05-04,Completed
5528,66,2024-11-22,Completed
5529,673,2024-02-04,Completed
5530,777,2024-05-09,Completed
5531,605,2024-06-16,Completed
5532,163,2024-01-01,Completed
5533,888,2024-04-26,Completed
5534,179,2024-07-06,Completed
5535,10,2024-09-02,Completed
5536,370,2024-09-15,Completed
5537,795,2024-06-23,Unfilled
5538,58,2024-11-14,Partially Filled
5539,28,2024-06-20,Completed
5540,229,2024-04-07,Completed
5541,147,2024-09-26,Completed
5542,957,2024-07-11,Partially Filled
5543,425,2024-12-07,Completed
5544,355,2024-05-09,Completed
5545,196,2024-08-29,Completed
5546,734,2024-10-05,Completed
5547,988,2024-04-11,Unfilled
5548,987,2024-08-19,Completed
5549,550,2024-05-15,Completed
5550,405,2024-06-10,Completed
5551,875,2023-12-30,Completed
5552,245,2024-01-05,Completed
5553,235,2024-03-11,Completed
5554,607,2024-02-02,Completed
5555,136,2024-05-14,Completed
5556,728,2024-01-31,Completed
5557,519,2024-03-02,Completed
5558,525,2024-07-27,Completed
5559,731,2024-05-02,Partially Filled
5560,35,2024-02-04,Completed
5561,65,2023-12-25,Cancelled
5562,462,2024-06-19,Completed
5563,394,2024-03-11,Partially Filled
5564,857,2024-07-31,Partially Filled
5565,129,2024-04-17,Partially Filled
5566,895,2024-04-02,Completed
5567,577,2024-12-16,Partially Filled
5568,450,2024-02-22,Completed
5569,811,2024-10-06,Completed
5570,971,2024-10-22,Completed
5571,310,2024-09-18,Completed
5572,622,2024-03-23,Completed
5573,227,2024-03-20,Unfilled
5574,910,2024-02-08,Completed
5575,233,2024-03-09,Cancelled
5576,122,2024-07-30,Completed
5577,604,2024-08-14,Completed
5578,172,2024-01-14,Completed
5579,174,2024-08-16,Completed
5580,807,2024-07-30,Completed
5581,915,2024-05-01,Completed
5582,303,2024-08-29,Partially Filled
5583,293,2024-09-11,Completed
5584,445,2024-05-27,Completed
5585,665,2024-01-16,Completed
5586,222,2024-06-25,Partially Filled
5587,56,2024-06-08,Completed
5588,319,2024-02-24,Completed
5589,415,2024-08-02,Completed
5590,571,2024-03-27,Completed
5591,539,2024-04-02,Completed
5592,99,2024-03-21,Completed
5593,485,2024-07-24,Completed
5594,595,2024-04-10,Completed
5595,367,2024-03-04,Completed
5596,272,2024-10-08,Completed
5597,316,2024-09-12,Completed
5598,188,2024-12-02,Completed
5599,356,2024-10-27,Completed
5600,479,2024-05-20,Completed
5601,238,2024-03-07,Completed
5602,762,2024-04-12,Completed
5603,591,2024-05-27,Completed
5604,826,2024-09-23,Partially Filled
5605,498,2024-04-02,Partially Filled
5606,689,2024-10-05,Completed
5607,808,2024-12-09,Completed
5608,533,2024-03-14,Completed
5609,810,2024-11-30,Completed
5610,878,2024-08-15,Completed
5611,738,2024-07-25,Partially Filled
5612,674,2024-02-25,Completed
5613,698,2024-03-12,Completed
5614,905,2024-08-13,Completed
5615,91,2024-11-23,Completed
5616,376,2024-05-03,Completed
5617,674,2024-04-02,Completed
5618,47,2024-03-14,Completed
5619,854,2024-01-12,Completed
5620,674,2024-05-14,Completed
5621,646,2023-12-24,Completed
5622,797,2024-11-05,Completed
5623,939,2024-06-09,Completed
5624,277,2024-08-20,Completed
5625,810,2024-01-24,Completed
5626,899,2024-04-07,Completed
5627,967,2024-05-24,Completed
5628,205,2024-08-07,Completed
5629,212,2024-12-02,Completed
5630,68,2024-08-27,Completed
5631,216,2024-07-30,Completed
5632,564,2024-03-16,Completed
5633,558,2024-02-09,Completed
5634,615,2024-11-21,Completed
5635,840,2024-06-29,Completed
5636,360,2024-10-02,Completed
5637,924,2024-07-31,Completed
5638,458,2024-05-28,Completed
5639,596,2024-04-14,Completed
5640,59,2024-05-31,Completed
5641,879,2024-01-13,Completed
5642,463,2024-04-03,Completed
5643,916,2024-11-13,Completed
5644,717,2024-07-08,Completed
5645,790,2024-09-22,Completed
5646,643,2024-04-03,Completed
5647,439,2024-12-03,Partially Filled
5648,302,2024-04-29,Completed
5649,237,2024-11-11,Completed
5650,908,2024-04-26,Completed
5651,218,2024-04-07,Partially Filled
5652,13,2024-12-02,Completed
5653,488,2024-12-03,Completed
5654,333,2024-05-24,Completed
5655,452,2024-08-26,Completed
5656,769,2024-02-12,Completed
5657,499,2024-04-21,Completed
5658,456,2024-01-08,Cancelled
5659,53,2024-11-01,Completed
5660,817,2024-09-05,Completed
5661,558,2024-04-06,Completed
5662,782,2024-05-10,Completed
5663,874,2024-03-02,Completed
5664,73,2024-09-17,Completed
5665,973,2024-03-08,Partially Filled
5666,975,2024-12-05,Completed
5667,934,2024-11-09,Completed
5668,955,2024-11-30,Completed
5669,14,2024-08-06,Completed
5670,901,2024-04-01,Completed
5671,463,2024-04-23,Partially Filled
5672,965,2024-10-31,Partially Filled
5673,523,2024-08-08,Completed
5674,364,2024-09-20,Completed
5675,471,2024-03-30,Unfilled
5676,976,2024-06-27,Partially Filled
5677,599,2024-05-13,Completed
5678,692,2024-09-21,Completed
5679,443,2024-06-03,Completed
5680,21,2024-06-16,Completed
5681,799,2024-10-08,Completed
5682,84,2024-08-30,Completed
5683,143,2024-06-27,Unfilled
5684,16,2024-08-28,Completed
5685,139,2024-08-01,Completed
5686,799,2024-10-20,Completed
5687,437,2024-09-20,Completed
5688,837,2024-09-03,Completed
5689,286,2024-06-22,Completed
5690,306,2024-10-27,Completed
5691,776,2024-04-14,Completed
5692,714,2024-05-10,Completed
5693,657,2024-04-06,Completed
5694,650,2024-11-02,Completed
5695,425,2024-02-15,Completed
5696,159,2024-11-04,Completed
5697,726,2024-11-24,Unfilled
5698,319,2024-05-25,Completed
5699,658,2024-10-15,Completed
5700,616,2024-02-13,Completed
5701,967,2024-06-11,Completed
5702,331,2024-08-15,Completed
5703,39,2024-06-27,Completed
5704,299,2024-10-08,Completed
5705,403,2024-04-20,Partially Filled
5706,4,2024-03-31,Partially Filled
5707,145,2024-03-28,Cancelled
5708,666,2024-10-01,Completed
5709,654,2024-06-17,Unfilled
5710,81,2024-10-05,Completed
5711,397,2024-10-03,Unfilled
5712,781,2024-11-05,Partially Filled
5713,150,2024-10-04,Completed
5714,457,2024-03-30,Completed
5715,404,2024-09-09,Completed
5716,846,2024-03-01,Completed
5717,562,2024-02-18,Completed
5718,47,2024-07-15,Completed
5719,815,2023-12-28,Cancelled
5720,992,2024-08-06,Completed
5721,250,2024-06-22,Completed
5722,270,2024-01-05,Partially Filled
5723,608,2024-11-25,Completed
5724,132,2024-09-13,Completed
5725,454,2024-04-15,Completed
5726,181,2024-09-22,Completed
5727,748,2024-09-13,Unfilled
5728,331,2024-08-29,Completed
5729,48,2024-01-30,Completed
5730,373,2024-03-26,Completed
5731,118,2024-11-15,Completed
5732,237,2024-10-07,Partially Filled
5733,571,2024-11-01,Completed
5734,19,2024-01-24,Completed
5735,535,2024-05-22,Completed
5736,370,2024-02-08,Completed
5737,187,2024-03-29,Completed
5738,213,2024-10-22,Unfilled
5739,34,2024-06-03,Partially Filled
5740,647,2024-04-09,Completed
5741,834,2024-08-01,Completed
5742,395,2024-04-13,Completed
5743,808,2024-02-26,Completed
5744,56,2024-03-24,Cancelled
5745,449,2024-01-03,Completed
5746,325,2024-10-10,Completed
5747,146,2024-06-25,Completed
5748,605,2024-09-17,Completed
5749,942,2024-04-04,Partially Filled
5750,510,2024-07-24,Completed
5751,815,2024-07-19,Completed
5752,338,2024-10-03,Completed
5753,388,2024-12-06,Unfilled
5754,183,2024-06-01,Completed
5755,475,2024-05-03,Completed
5756,567,2024-06-29,Completed
5757,287,2024-08-17,Completed
5758,143,2024-02-09,Completed
5759,271,2024-04-13,Completed
5760,935,2024-11-19,Partially Filled
5761,723,2024-10-13,Completed
5762,375,2024-08-27,Completed
5763,688,2024-04-11,Completed
5764,898,2024-04-03,Completed
5765,488,2024-08-22,Completed
5766,656,2024-10-10,Completed
5767,866,2024-05-08,Unfilled
5768,139,2024-06-06,Partially Filled
5769,873,2024-11-25,Completed
5770,182,2024-09-03,Completed
5771,934,2024-01-02,Cancelled
5772,1000,2024-11-25,Completed
5773,816,2024-08-02,Completed
5774,432,2024-08-12,Partially Filled
5775,907,2024-01-12,Completed
5776,943,2024-09-13,Completed
5777,697,2024-04-19,Completed
5778,427,2024-05-17,Completed
5779,535,2024-12-13,Completed
5780,390,2024-07-11,Completed
5781,807,2024-12-14,Completed
5782,162,2024-03-09,Completed
5783,238,2024-04-06,Completed
5784,382,2024-08-27,Completed
5785,362,2024-09-04,Completed
5786,38,2024-06-06,Completed
5787,467,2023-12-20,Unfilled
5788,802,2024-04-18,Completed
5789,369,2024-09-30,Completed
5790,461,2024-01-03,Completed
5791,996,2024-11-22,Completed
5792,651,2024-06-27,Completed
5793,747,2024-07-28,Completed
5794,725,2024-08-24,Completed
5795,711,2024-02-21,Completed
5796,579,2024-03-02,Completed
5797,746,2024-02-21,Completed
5798,400,2024-08-13,Completed
5799,28,2024-01-27,Completed
5800,829,2024-02-24,Completed
5801,611,2024-11-16,Completed
5802,30,2024-01-27,Completed
5803,680,2024-07-19,Partially Filled
5804,258,2024-10-11,Completed
5805,910,2024-09-27,Partially Filled
5806,480,2024-06-12,Completed
5807,559,2024-10-31,Completed
5808,891,2024-07-20,Completed
5809,315,2024-09-12,Completed
5810,822,2024-12-08,Completed
5811,41,2024-04-29,Completed
5812,202,2023-12-30,Completed
5813,779,2024-06-02,Partially Filled
5814,390,2023-12-27,Completed
5815,898,2024-10-25,Cancelled
5816,740,2024-06-03,Cancelled
5817,7,2024-03-05,Completed
5818,83,2024-01-29,Completed
5819,649,2024-08-30,Completed
5820,853,2023-12-24,Cancelled
5821,288,2023-12-28,Completed
5822,521,2024-09-07,Completed
5823,68,2024-07-05,Partially Filled
5824,71,2024-08-13,Completed
5825,283,2024-05-14,Completed
5826,964,2024-06-16,Completed
5827,1,2024-11-11,Completed
5828,866,2024-05-05,Completed
5829,301,2024-03-21,Partially Filled
5830,400,2024-07-06,Completed
5831,387,2024-11-12,Completed
5832,785,2024-01-01,Completed
5833,698,2024-01-19,Completed
5834,818,2024-02-05,Cancelled
5835,676,2024-01-24,Unfilled
5836,734,2024-08-28,Completed
5837,280,2024-02-12,Unfilled
5838,80,2024-10-22,Completed
5839,428,2024-11-10,Completed
5840,395,2024-11-17,Completed
5841,272,2024-03-24,Completed
5842,559,2024-01-04,Completed
5843,720,2024-08-24,Completed
5844,47,2024-05-15,Completed
5845,836,2024-02-11,Completed
5846,690,2024-06-20,Completed
5847,372,2024-02-01,Completed
5848,429,2024-06-21,Completed
5849,213,2024-05-08,Completed
5850,763,2024-04-24,Completed
5851,970,2024-10-02,Partially Filled
5852,688,2024-04-15,Completed
5853,387,2024-06-03,Completed
5854,544,2024-06-28,Completed
5855,179,2024-10-10,Completed
5856,380,2024-01-28,Completed
5857,60,2024-09-28,Cancelled
5858,688,2024-09-23,Completed
5859,704,2024-12-11,Completed
5860,221,2024-09-13,Completed
5861,987,2024-08-23,Completed
5862,313,2024-03-29,Completed
5863,439,2024-07-07,Completed
5864,771,2024-02-09,Completed
5865,238,2024-06-28,Completed
5866,429,2023-12-20,Completed
5867,962,2024-08-21,Unfilled
5868,258,2024-05-08,Completed
5869,841,2024-12-08,Completed
5870,660,2024-08-05,Completed
5871,822,2024-10-15,Completed
5872,78,2024-07-27,Completed
5873,906,2024-09-06,Unfilled
5874,790,2024-09-01,Completed
5875,371,2024-12-14,Partially Filled
5876,83,2024-06-09,Completed
5877,401,2024-12-09,Completed
5878,850,2024-07-01,Completed
5879,63,2023-12-31,Completed
5880,546,2024-07-25,Completed
5881,946,2024-05-21,Cancelled
5882,954,2024-11-07,Completed
5883,688,2024-07-05,Completed
5884,781,2024-06-13,Completed
5885,34,2024-07-21,Completed
5886,991,2024-02-05,Partially Filled
5887,318,2024-11-14,Completed
5888,699,2024-12-05,Completed
5889,89,2024-04-16,Completed
5890,893,2024-06-26,Cancelled
5891,830,2024-02-15,Completed
5892,89,2024-02-07,Cancelled
5893,354,2024-09-26,Completed
5894,594,2024-09-11,Completed
5895,558,2024-09-21,Completed
5896,77,2024-04-28,Completed
5897,632,2024-10-24,Completed
5898,768,2024-01-24,Completed
5899,168,2024-05-19,Completed
5900,413,2024-08-30,Completed
5901,111,2024-09-29,Completed
5902,88,2024-08-02,Completed
5903,862,2024-05-14,Completed
5904,310,2024-09-03,Completed
5905,821,2023-12-26,Completed
5906,393,2024-05-29,Completed
5907,201,2024-08-01,Completed
5908,952,2024-10-11,Partially Filled
5909,564,2024-08-31,Unfilled
5910,30,2024-06-26,Completed
5911,194,2024-11-27,Completed
5912,308,2024-11-09,Completed
5913,656,2024-12-19,Unfilled
5914,142,2024-07-12,Completed
5915,936,2024-05-28,Completed
5916,881,2024-10-20,Completed
5917,361,2024-10-09,Completed
5918,545,2024-03-26,Completed
5919,284,2024-03-18,Cancelled
5920,208,2024-12-02,Completed
5921,415,2024-07-24,Completed
5922,38,2024-05-15,Completed
5923,734,2024-08-06,Completed
5924,483,2024-04-24,Completed
5925,238,2024-06-21,Cancelled
5926,52,2024-01-18,Partially Filled
5927,833,2024-07-05,Completed
5928,942,2024-08-02,Cancelled
5929,136,2024-12-15,Partially Filled
5930,85,2024-01-13,Completed
5931,942,2024-02-04,Unfilled
5932,559,2024-01-16,Cancelled
5933,100,2024-05-30,Completed
5934,639,2024-02-21,Completed
5935,156,2024-02-03,Completed
5936,936,2024-10-23,Completed
5937,552,2023-12-27,Cancelled
5938,571,2024-05-02,Partially Filled
5939,440,2024-08-06,Partially Filled
5940,531,2024-08-01,Unfilled
5941,988,2024-09-29,Completed
5942,222,2024-08-16,Completed
5943,873,2024-08-15,Completed
5944,737,2024-02-05,Completed
5945,567,2024-03-19,Completed
5946,663,2024-06-04,Completed
5947,677,2024-04-10,Completed
5948,387,2024-09-25,Completed
5949,980,2024-11-23,Completed
5950,481,2024-08-12,Partially Filled
5951,267,2024-10-21,Completed
5952,485,2024-11-23,Completed
5953,149,2024-01-13,Completed
5954,757,2024-03-12,Partially Filled
5955,80,2024-11-10,Completed
5956,109,2023-12-21,Completed
5957,255,2024-02-01,Cancelled
5958,787,2024-02-28,Completed
5959,346,2024-07-28,Completed
5960,957,2024-05-28,Completed
5961,903,2024-04-28,Completed
5962,84,2024-09-28,Cancelled
5963,136,2024-01-12,Completed
5964,98,2024-11-24,Unfilled
5965,548,2024-08-17,Completed
5966,430,2024-06-01,Completed
5967,438,2024-03-16,Completed
5968,417,2024-03-07,Unfilled
5969,343,2024-11-01,Partially Filled
5970,916,2024-07-26,Completed
5971,444,2024-07-09,Completed
5972,234,2024-09-11,Completed
5973,574,2024-04-20,Completed
5974,232,2024-02-21,Unfilled
5975,781,2024-03-23,Completed
5976,726,2024-11-01,Cancelled
5977,786,2024-08-16,Cancelled
5978,869,2024-03-16,Completed
5979,242,2024-11-23,Completed
5980,770,2023-12-30,Completed
5981,507,2024-09-09,Completed
5982,629,2024-03-12,Completed
5983,914,2024-08-13,Completed
5984,131,2024-12-04,Completed
5985,876,2024-04-12,Completed
5986,879,2023-12-21,Partially Filled
5987,979,2024-03-15,Completed
5988,299,2024-10-27,Completed
5989,757,2023-12-23,Completed
5990,354,2024-08-20,Completed
5991,319,2023-12-27,Completed
5992,477,2024-08-14,Unfilled
5993,510,2024-02-12,Completed
5994,546,2024-09-06,Completed
5995,361,2024-09-06,Completed
5996,866,2023-12-31,Cancelled
5997,451,2024-04-17,Completed
5998,260,2024-01-23,Completed
5999,62,2024-06-01,Completed
6000,553,2024-04-24,Completed
6001,438,2024-02-25,Completed
6002,358,2024-11-21,Completed
6003,718,2024-06-04,Completed
6004,983,2024-10-24,Cancelled
6005,170,2024-02-25,Completed
6006,780,2024-07-03,Partially Filled
6007,407,2024-04-13,Completed
6008,245,2024-02-15,Cancelled
6009,98,2024-06-15,Cancelled
6010,492,2024-12-04,Cancelled
6011,656,2024-06-26,Completed
6012,785,2024-05-15,Completed
6013,135,2024-10-18,Completed
6014,93,2024-07-09,Completed
6015,217,2024-02-13,Unfilled
6016,84,2024-10-02,Partially Filled
6017,67,2024-08-02,Completed
6018,709,2024-03-12,Completed
6019,165,2024-04-11,Completed
6020,811,2024-10-14,Partially Filled
6021,906,2024-02-09,Completed
6022,910,2024-12-08,Completed
6023,813,2024-05-26,Partially Filled
6024,739,2024-03-23,Completed
6025,119,2024-01-30,Completed
6026,460,2024-09-13,Completed
6027,942,2024-11-27,Completed
6028,273,2024-11-01,Completed
6029,556,2024-07-10,Completed
6030,891,2024-03-14,Completed
6031,384,2024-05-08,Completed
6032,667,2024-07-02,Completed
6033,304,2024-02-24,Completed
6034,263,2024-03-31,Completed
6035,946,2024-02-12,Completed
6036,175,2024-04-16,Completed
6037,722,2024-10-03,Completed
6038,62,2024-05-28,Completed
6039,743,2024-12-19,Completed
6040,928,2024-06-22,Completed
6041,425,2024-05-18,Completed
6042,210,2024-10-23,Partially Filled
6043,908,2024-01-14,Partially Filled
6044,904,2024-04-05,Completed
6045,358,2024-05-24,Completed
6046,881,2024-11-24,Completed
6047,72,2024-05-24,Completed
6048,423,2024-12-03,Completed
6049,239,2024-07-24,Completed
6050,817,2024-09-26,Completed
6051,785,2024-11-14,Cancelled
6052,746,2024-09-05,Completed
6053,33,2024-07-03,Completed
6054,468,2024-06-18,Completed
6055,892,2024-02-24,Completed
6056,49,2024-10-01,Completed
6057,918,2024-10-12,Completed
6058,671,2024-09-16,Partially Filled
6059,927,2024-05-29,Completed
6060,119,2024-04-28,Completed
6061,760,2024-07-01,Completed
6062,848,2024-01-22,Completed
6063,379,2024-12-18,Completed
6064,244,2024-10-24,Completed
6065,124,2024-03-26,Completed
6066,914,2024-08-14,Unfilled
6067,697,2024-06-04,Completed
6068,136,2024-04-21,Completed
6069,875,2024-07-18,Completed
6070,931,2024-09-20,Completed
6071,802,2024-06-18,Completed
6072,764,2024-03-20,Completed
6073,92,2023-12-24,Completed
6074,411,2024-09-05,Completed
6075,983,2024-10-22,Completed
6076,472,2024-03-12,Completed
6077,16,2024-08-20,Completed
6078,402,2024-05-12,Completed
6079,142,2024-08-07,Completed
6080,916,2024-01-20,Completed
6081,121,2024-11-08,Partially Filled
6082,846,2024-07-25,Completed
6083,660,2024-08-30,Completed
6084,6,2024-10-02,Cancelled
6085,558,2024-12-06,Cancelled
6086,789,2024-09-04,Completed
6087,884,2024-05-21,Completed
6088,578,2024-09-22,Completed
6089,404,2024-11-20,Completed
6090,728,2024-07-31,Completed
6091,312,2024-12-03,Completed
6092,939,2024-04-12,Completed
6093,736,2024-11-10,Completed
6094,907,2024-08-04,Completed
6095,189,2024-04-13,Partially Filled
6096,344,2024-08-13,Completed
6097,545,2024-07-27,Completed
6098,594,2024-04-17,Partially Filled
6099,699,2024-12-06,Completed
6100,24,2024-04-01,Completed
6101,443,2024-11-24,Partially Filled
6102,271,2024-04-05,Completed
6103,746,2024-08-09,Completed
6104,283,2024-11-22,Completed
6105,865,2024-08-23,Completed
6106,801,2024-07-21,Partially Filled
6107,612,2024-02-04,Unfilled
6108,236,2024-11-22,Completed
6109,869,2024-11-06,Completed
6110,215,2024-03-03,Completed
6111,127,2024-12-19,Partially Filled
6112,588,2024-04-28,Completed
6113,799,2024-02-08,Completed
6114,133,2024-05-21,Cancelled
6115,929,2024-08-02,Completed
6116,109,2024-11-19,Completed
6117,494,2024-01-05,Completed
6118,880,2024-09-09,Completed
6119,628,2024-12-04,Completed
6120,869,2023-12-27,Completed
6121,288,2024-03-26,Completed
6122,932,2024-03-18,Completed
6123,757,2024-01-13,Completed
6124,602,2024-04-01,Completed
6125,814,2024-07-18,Completed
6126,14,2024-09-14,Completed
6127,113,2024-03-08,Completed
6128,867,2024-04-01,Completed
6129,15,2024-10-08,Completed
6130,831,2024-08-06,Completed
6131,111,2024-11-14,Completed
6132,303,2024-12-18,Completed
6133,642,2024-02-06,Completed
6134,784,2024-02-01,Completed
6135,854,2024-11-19,Completed
6136,295,2024-07-02,Partially Filled
6137,274,2024-05-24,Cancelled
6138,32,2024-07-13,Completed
6139,469,2024-10-30,Completed
6140,49,2024-12-16,Completed
6141,25,2024-02-23,Completed
6142,817,2024-01-05,Completed
6143,834,2024-02-01,Completed
6144,800,2024-08-17,Completed
6145,528,2024-08-06,Completed
6146,958,2024-06-21,Completed
6147,825,2024-02-05,Completed
6148,727,2024-03-28,Cancelled
6149,574,2024-11-21,Completed
6150,867,2024-02-28,Completed
6151,801,2024-05-08,Completed
6152,428,2024-04-04,Cancelled
6153,143,2024-05-04,Completed
6154,484,2024-08-12,Completed
6155,728,2024-11-24,Completed
6156,114,2023-12-20,Completed
6157,81,2024-02-15,Cancelled
6158,586,2024-04-20,Completed
6159,553,2024-07-27,Partially Filled
6160,790,2024-05-18,Completed
6161,986,2024-02-16,Completed
6162,718,2024-06-03,Completed
6163,728,2023-12-27,Completed
6164,232,2024-08-04,Completed
6165,995,2024-03-19,Completed
6166,722,2024-10-03,Completed
6167,992,2024-06-29,Cancelled
6168,515,2024-07-30,Completed
6169,430,2024-09-23,Completed
6170,999,2024-04-12,Completed
6171,798,2024-01-28,Completed
6172,254,2024-11-27,Completed
6173,542,2024-05-09,Completed
6174,626,2024-03-28,Completed
6175,416,2024-08-26,Completed
6176,685,2024-03-17,Completed
6177,193,2024-02-04,Completed
6178,62,2024-04-04,Unfilled
6179,10,2024-11-06,Completed
6180,941,2024-01-28,Completed
6181,460,2024-07-02,Completed
6182,863,2024-09-02,Completed
6183,471,2024-10-05,Completed
6184,874,2023-12-26,Completed
6185,284,2024-04-02,Unfilled
6186,146,2024-05-30,Partially Filled
6187,669,2024-06-29,Completed
6188,651,2024-05-11,Completed
6189,697,2024-04-23,Completed
6190,832,2023-12-28,Completed
6191,99,2024-01-15,Completed
6192,81,2024-03-20,Cancelled
6193,748,2024-01-30,Completed
6194,864,2024-12-07,Partially Filled
6195,639,2024-04-22,Completed
6196,518,2024-01-22,Completed
6197,451,2024-08-28,Cancelled
6198,934,2024-05-08,Completed
6199,903,2024-11-20,Completed
6200,737,2024-05-21,Completed
6201,35,2024-02-10,Completed
6202,590,2024-12-16,Partially Filled
6203,737,2024-07-06,Completed
6204,52,2024-08-23,Completed
6205,81,2024-09-24,Completed
6206,310,2024-05-26,Completed
6207,750,2024-10-23,Cancelled
6208,195,2024-08-22,Unfilled
6209,856,2024-06-26,Completed
6210,40,2024-09-13,Completed
6211,471,2024-08-26,Completed
6212,304,2024-05-27,Unfilled
6213,62,2024-08-10,Unfilled
6214,75,2024-02-05,Completed
6215,567,2024-03-25,Completed
