,product_id,order_date,quantity_ordered,quantity_fulfilled,is_fulfilled
13378,56,2023-03-29,94,94,False
13379,56,2023-04-02,13,13,True
13380,56,2023-04-04,41,41,True
13381,56,2023-04-07,16,16,True
13382,56,2023-04-10,19,19,False
13383,56,2023-04-11,6,6,True
13384,56,2023-04-12,38,38,True
13385,56,2023-04-15,26,26,True
13386,56,2023-04-16,18,18,True
13387,56,2023-04-21,25,25,False
13388,56,2023-04-24,19,19,True
13389,56,2023-04-27,25,25,True
13390,56,2023-04-28,4,4,False
13391,56,2023-04-29,47,47,True
13392,56,2023-05-08,49,49,True
13393,56,2023-05-10,2,2,True
13394,56,2023-05-14,45,45,True
13395,56,2023-05-16,2,2,True
13396,56,2023-05-17,121,121,False
13397,56,2023-05-22,8,8,True
13398,56,2023-05-26,2,2,False
13399,56,2023-06-03,57,40,False
13400,56,2023-06-04,43,1,False
13401,56,2023-06-05,7,7,False
13402,56,2023-06-06,3,3,True
13403,56,2023-06-11,11,7,False
13404,56,2023-06-12,6,6,True
13405,56,2023-06-15,11,11,True
13406,56,2023-06-22,20,20,True
13407,56,2023-06-23,23,23,True
13408,56,2023-06-24,24,24,True
13409,56,2023-06-25,39,39,True
13410,56,2023-06-26,11,11,False
13411,56,2023-06-27,23,23,False
13412,56,2023-07-04,5,4,False
13413,56,2023-07-05,17,17,False
13414,56,2023-07-15,43,43,True
13415,56,2023-07-17,30,30,True
13416,56,2023-07-20,89,89,True
13417,56,2023-07-21,35,35,True
13418,56,2023-07-27,10,10,True
13419,56,2023-07-28,33,6,False
13420,56,2023-07-29,11,3,False
13421,56,2023-08-04,48,48,True
13422,56,2023-08-06,2,2,True
13423,56,2023-08-07,48,48,False
13424,56,2023-08-09,42,42,True
13425,56,2023-08-10,21,21,True
13426,56,2023-08-12,48,48,True
13427,56,2023-08-13,43,43,True
13428,56,2023-08-19,56,56,False
13429,56,2023-08-22,34,34,False
13430,56,2023-08-25,61,61,True
13431,56,2023-08-30,12,12,False
13432,56,2023-09-01,41,41,True
13433,56,2023-09-05,3,3,True
13434,56,2023-09-06,28,28,True
13435,56,2023-09-09,15,15,False
13436,56,2023-09-10,47,47,True
13437,56,2023-09-12,73,41,False
13438,56,2023-09-14,8,8,True
13439,56,2023-09-15,21,21,False
13440,56,2023-09-19,7,7,True
13441,56,2023-09-21,44,44,True
13442,56,2023-09-26,44,44,True
13443,56,2023-09-29,1,1,True
13444,56,2023-10-06,13,13,True
13445,56,2023-10-08,18,18,False
13446,56,2023-10-10,88,56,False
13447,56,2023-10-13,32,32,True
13448,56,2023-10-17,9,9,True
13449,56,2023-10-20,78,52,False
13450,56,2023-10-21,41,41,False
13451,56,2023-10-30,14,14,False
13452,56,2023-11-01,45,45,True
13453,56,2023-11-06,41,41,True
13454,56,2023-11-07,32,32,True
13455,56,2023-11-09,30,30,True
13456,56,2023-11-11,14,14,True
13457,56,2023-11-16,49,49,True
13458,56,2023-11-17,58,54,False
13459,56,2023-11-19,46,46,True
13460,56,2023-11-24,50,50,False
13461,56,2023-11-25,7,7,True
13462,56,2023-11-26,38,38,True
13463,56,2023-11-29,2,0,False
13464,56,2023-12-01,41,41,False
13465,56,2023-12-04,10,6,False
13466,56,2023-12-08,9,9,True
13467,56,2023-12-10,33,21,False
13468,56,2023-12-11,16,16,True
13469,56,2023-12-12,7,7,False
13470,56,2023-12-13,25,17,False
13471,56,2023-12-14,76,76,True
13472,56,2023-12-21,44,33,False
13473,56,2023-12-25,13,13,False
13474,56,2023-12-27,4,1,False
13475,56,2023-12-29,25,25,True
13476,56,2023-12-30,16,16,True
13477,56,2024-01-07,18,18,True
13478,56,2024-01-08,52,52,True
13479,56,2024-01-10,8,8,True
13480,56,2024-01-14,19,19,False
13481,56,2024-01-18,32,32,True
13482,56,2024-01-19,43,43,False
13483,56,2024-01-20,14,14,True
13484,56,2024-01-24,31,27,False
13485,56,2024-01-25,4,4,True
13486,56,2024-01-27,45,45,True
13487,56,2024-01-28,18,18,False
13488,56,2024-01-29,36,36,True
13489,56,2024-01-30,35,13,False
13490,56,2024-01-31,41,41,False
13491,56,2024-02-01,40,40,False
13492,56,2024-02-02,2,2,True
13493,56,2024-02-05,15,15,False
13494,56,2024-02-14,28,28,True
13495,56,2024-02-15,31,31,False
13496,56,2024-02-16,31,31,True
13497,56,2024-02-17,47,4,False
13498,56,2024-02-20,41,41,True
13499,56,2024-02-29,28,28,True
13500,56,2024-03-01,29,29,False
13501,56,2024-03-08,38,38,True
13502,56,2024-03-12,62,62,False
13503,56,2024-03-13,15,15,False
13504,56,2024-03-15,64,64,True
13505,56,2024-03-16,46,46,True
13506,56,2024-03-26,42,42,True
13507,56,2024-03-27,31,31,False
13508,56,2024-03-31,28,28,True
13509,56,2024-04-04,29,29,True
13510,56,2024-04-12,51,51,True
13511,56,2024-04-16,24,24,True
13512,56,2024-04-24,8,8,True
13513,56,2024-04-26,24,24,False
13514,56,2024-05-07,17,17,False
13515,56,2024-05-11,106,106,False
13516,56,2024-05-14,15,15,True
13517,56,2024-05-20,46,42,False
13518,56,2024-05-25,50,10,False
13519,56,2024-05-30,40,40,True
13520,56,2024-05-31,17,17,True
13521,56,2024-06-01,37,37,True
13522,56,2024-06-04,4,4,False
13523,56,2024-06-05,32,32,False
13524,56,2024-06-07,14,14,False
13525,56,2024-06-11,7,7,True
13526,56,2024-06-12,9,9,True
13527,56,2024-06-14,26,26,True
13528,56,2024-06-16,29,29,False
13529,56,2024-06-20,46,39,False
13530,56,2024-06-22,11,11,True
13531,56,2024-06-24,47,47,False
13532,56,2024-06-25,38,38,False
13533,56,2024-06-26,26,26,True
13534,56,2024-06-27,13,13,True
13535,56,2024-06-29,17,17,True
13536,56,2024-07-01,48,19,False
13537,56,2024-07-03,19,19,False
13538,56,2024-07-10,43,43,True
13539,56,2024-07-11,31,31,False
13540,56,2024-07-14,22,22,True
13541,56,2024-07-16,9,9,True
13542,56,2024-07-17,35,17,False
13543,56,2024-07-21,40,24,False
13544,56,2024-07-27,48,48,True
13545,56,2024-07-28,39,39,False
13546,56,2024-08-03,18,18,True
13547,56,2024-08-06,23,23,True
13548,56,2024-08-08,18,18,True
13549,56,2024-08-14,8,8,True
13550,56,2024-08-15,24,24,False
13551,56,2024-08-17,33,33,True
13552,56,2024-08-19,3,2,False
13553,56,2024-08-23,44,44,True
13554,56,2024-08-24,13,13,True
13555,56,2024-08-26,54,54,False
13556,56,2024-08-28,17,17,True
13557,56,2024-08-31,22,22,False
13558,56,2024-09-01,26,26,False
13559,56,2024-09-03,3,3,True
13560,56,2024-09-07,22,22,True
13561,56,2024-09-11,15,15,True
13562,56,2024-09-12,13,3,False
13563,56,2024-09-13,13,0,False
13564,56,2024-09-14,11,11,True
13565,56,2024-09-15,61,61,True
13566,56,2024-09-16,83,65,False
13567,56,2024-09-17,14,14,True
13568,56,2024-09-20,43,43,False
13569,56,2024-09-21,113,113,True
13570,56,2024-09-23,66,66,False
13571,56,2024-09-24,5,5,True
13572,56,2024-09-29,19,19,True
13573,56,2024-10-03,2,2,True
13574,56,2024-10-05,17,17,True
13575,56,2024-10-07,44,44,False
13576,56,2024-10-10,30,30,True
13577,56,2024-10-15,21,21,True
13578,56,2024-10-21,2,2,True
13579,56,2024-10-26,47,47,True
13580,56,2024-10-28,17,17,True
13581,56,2024-10-29,10,10,True
13582,56,2024-10-30,37,37,True
13583,56,2024-11-03,10,10,False
13584,56,2024-11-05,31,31,False
13585,56,2024-11-06,37,37,False
13586,56,2024-11-08,72,72,True
13587,56,2024-11-09,38,38,True
13588,56,2024-11-11,64,64,True
13589,56,2024-11-14,20,20,False
13590,56,2024-11-15,5,5,True
13591,56,2024-11-21,10,10,True
13592,56,2024-11-22,31,31,False
13593,56,2024-11-24,45,13,False
13594,56,2024-11-28,15,15,True
13595,56,2024-11-30,21,21,True
13596,56,2024-12-01,43,43,True
13597,56,2024-12-05,45,45,True
13598,56,2024-12-07,81,81,True
13599,56,2024-12-08,16,16,True
13600,56,2024-12-13,33,33,True
13601,56,2024-12-16,3,3,True
13602,57,2022-12-22,45,45,True
13603,57,2022-12-26,26,26,True
13604,57,2022-12-29,35,35,True
13605,57,2022-12-30,25,25,True
13606,57,2023-01-18,34,10,False
13607,57,2023-01-19,6,6,True
13608,57,2023-01-21,38,38,False
13609,57,2023-01-23,23,23,False
13610,57,2023-01-25,40,32,False
13611,57,2023-01-27,8,8,True
13612,57,2023-01-28,51,51,False
13613,57,2023-01-31,36,36,True
13614,57,2023-02-04,43,43,False
13615,57,2023-02-07,44,44,True
13616,57,2023-02-09,39,39,False
13617,57,2023-02-10,33,33,True
13618,57,2023-02-11,84,84,True
13619,57,2023-02-14,45,45,True
13620,57,2023-02-15,59,59,True
13621,57,2023-02-17,7,7,True
13622,57,2023-02-19,20,20,True
13623,57,2023-02-21,46,46,False
13624,57,2023-02-27,14,14,True
13625,57,2023-03-04,20,20,True
13626,57,2023-03-05,46,46,True
13627,57,2023-03-06,23,23,True
13628,57,2023-03-09,49,49,False
13629,57,2023-03-11,30,30,True
13630,57,2023-03-12,43,43,True
13631,57,2023-03-14,17,17,True
13632,57,2023-03-21,39,39,False
13633,57,2023-03-23,4,4,True
13634,57,2023-03-27,27,27,True
13635,57,2023-03-28,50,50,False
13636,57,2023-03-29,21,21,True
13637,57,2023-03-30,6,6,True
13638,57,2023-04-01,14,14,True
13639,57,2023-04-10,40,40,False
13640,57,2023-04-12,33,33,False
13641,57,2023-04-13,16,16,True
13642,57,2023-04-18,28,16,False
13643,57,2023-04-19,9,9,False
13644,57,2023-04-21,46,46,True
13645,57,2023-04-22,92,92,False
13646,57,2023-04-29,34,34,False
13647,57,2023-04-30,45,45,True
13648,57,2023-05-01,25,2,False
13649,57,2023-05-04,18,18,True
13650,57,2023-05-10,43,43,True
13651,57,2023-05-11,23,23,False
13652,57,2023-05-14,14,14,False
13653,57,2023-05-15,10,10,False
13654,57,2023-05-17,50,50,True
13655,57,2023-05-21,48,48,True
13656,57,2023-05-22,17,17,True
13657,57,2023-05-23,30,30,False
13658,57,2023-05-28,28,28,False
13659,57,2023-06-01,30,30,True
13660,57,2023-06-07,78,78,False
13661,57,2023-06-11,1,1,False
13662,57,2023-06-14,95,95,False
13663,57,2023-06-17,19,19,True
13664,57,2023-06-20,10,10,True
13665,57,2023-06-22,43,43,False
13666,57,2023-06-25,11,11,True
13667,57,2023-06-26,15,15,True
13668,57,2023-06-30,4,4,True
13669,57,2023-07-02,74,74,True
13670,57,2023-07-03,2,2,False
13671,57,2023-07-04,41,41,True
13672,57,2023-07-06,20,20,True
13673,57,2023-07-07,9,9,True
13674,57,2023-07-15,35,35,False
13675,57,2023-07-17,49,49,False
13676,57,2023-07-19,39,27,False
13677,57,2023-07-20,11,11,True
13678,57,2023-07-21,46,46,True
13679,57,2023-07-23,26,26,True
13680,57,2023-07-25,75,75,True
13681,57,2023-08-01,8,8,True
13682,57,2023-08-03,32,32,True
13683,57,2023-08-04,30,30,False
13684,57,2023-08-06,34,34,False
13685,57,2023-08-08,7,7,True
13686,57,2023-08-09,25,25,True
13687,57,2023-08-11,88,88,True
13688,57,2023-08-13,38,38,True
13689,57,2023-08-14,54,12,False
13690,57,2023-08-16,7,7,True
13691,57,2023-08-19,7,7,True
13692,57,2023-08-20,35,35,True
13693,57,2023-08-21,32,32,True
13694,57,2023-08-22,41,34,False
13695,57,2023-08-28,33,33,False
13696,57,2023-08-29,2,2,True
13697,57,2023-09-07,30,30,False
13698,57,2023-09-10,50,50,False
13699,57,2023-09-11,5,5,True
13700,57,2023-09-12,31,31,True
13701,57,2023-09-18,18,18,True
13702,57,2023-09-25,41,41,True
13703,57,2023-09-28,73,73,False
13704,57,2023-09-29,35,35,True
13705,57,2023-10-07,6,6,True
13706,57,2023-10-13,45,45,True
13707,57,2023-10-22,45,45,True
13708,57,2023-10-29,23,23,True
13709,57,2023-11-07,39,39,True
13710,57,2023-11-08,7,7,False
13711,57,2023-11-13,48,21,False
13712,57,2023-11-14,25,25,False
13713,57,2023-11-17,13,13,True
13714,57,2023-11-19,30,30,True
13715,57,2023-11-21,24,24,False
13716,57,2023-11-22,24,24,True
13717,57,2023-11-23,55,55,False
13718,57,2023-12-03,28,28,False
13719,57,2023-12-05,82,82,True
13720,57,2023-12-08,19,19,False
13721,57,2023-12-09,75,75,True
13722,57,2023-12-11,44,44,True
13723,57,2023-12-12,30,7,False
13724,57,2023-12-13,16,16,False
13725,57,2023-12-15,43,43,True
13726,57,2023-12-20,10,10,False
13727,57,2023-12-26,21,21,True
13728,57,2023-12-28,32,6,False
13729,57,2023-12-30,5,1,False
13730,57,2023-12-31,26,26,False
13731,57,2024-01-01,43,43,True
13732,57,2024-01-04,48,48,True
13733,57,2024-01-05,1,1,False
13734,57,2024-01-06,37,37,True
13735,57,2024-01-11,34,34,False
13736,57,2024-01-12,11,0,False
13737,57,2024-01-14,47,47,True
13738,57,2024-01-15,4,4,True
13739,57,2024-01-16,21,21,True
13740,57,2024-01-20,19,19,True
13741,57,2024-01-23,21,21,True
13742,57,2024-01-24,38,38,True
13743,57,2024-01-31,16,16,False
13744,57,2024-02-01,42,42,False
13745,57,2024-02-04,34,34,True
13746,57,2024-02-08,28,28,True
13747,57,2024-02-10,4,4,True
13748,57,2024-02-17,24,24,False
13749,57,2024-02-19,44,14,False
13750,57,2024-02-24,38,24,False
13751,57,2024-02-29,32,32,True
13752,57,2024-03-02,34,34,True
13753,57,2024-03-09,5,5,True
13754,57,2024-03-11,17,17,True
13755,57,2024-03-12,44,4,False
13756,57,2024-03-13,3,3,True
13757,57,2024-03-14,40,40,True
13758,57,2024-03-19,25,25,True
13759,57,2024-03-20,12,7,False
13760,57,2024-03-23,44,44,True
13761,57,2024-03-28,46,46,True
13762,57,2024-03-30,31,31,True
13763,57,2024-03-31,129,129,True
13764,57,2024-04-01,33,33,False
13765,57,2024-04-02,13,13,True
13766,57,2024-04-06,54,54,True
13767,57,2024-04-08,44,44,True
13768,57,2024-04-18,48,48,True
13769,57,2024-04-19,100,76,False
13770,57,2024-04-22,8,8,True
13771,57,2024-04-27,27,27,True
13772,57,2024-04-29,50,50,True
13773,57,2024-04-30,25,25,True
13774,57,2024-05-06,39,18,False
13775,57,2024-05-09,40,35,False
13776,57,2024-05-11,24,24,True
13777,57,2024-05-13,1,1,True
13778,57,2024-05-18,34,34,False
13779,57,2024-05-19,120,84,False
13780,57,2024-05-23,7,7,False
13781,57,2024-05-24,20,20,True
13782,57,2024-05-25,31,31,True
13783,57,2024-05-27,34,34,False
13784,57,2024-05-28,50,50,False
13785,57,2024-05-29,17,17,True
13786,57,2024-05-30,17,17,True
13787,57,2024-06-04,37,37,True
13788,57,2024-06-07,29,29,True
13789,57,2024-06-12,1,1,False
13790,57,2024-06-16,40,40,False
13791,57,2024-06-20,48,48,True
13792,57,2024-06-21,16,16,True
13793,57,2024-06-25,30,30,False
13794,57,2024-06-29,45,45,True
13795,57,2024-06-30,98,98,True
13796,57,2024-07-05,24,24,True
13797,57,2024-07-08,5,5,True
13798,57,2024-07-12,16,16,False
13799,57,2024-07-17,53,31,False
13800,57,2024-07-20,37,37,False
13801,57,2024-07-23,10,10,True
13802,57,2024-07-24,51,51,False
13803,57,2024-07-26,29,29,False
13804,57,2024-07-28,45,22,False
13805,57,2024-07-29,180,180,False
13806,57,2024-08-02,12,12,False
13807,57,2024-08-08,21,21,False
13808,57,2024-08-09,44,44,True
13809,57,2024-08-12,42,42,True
13810,57,2024-08-13,45,45,True
13811,57,2024-08-14,1,1,True
13812,57,2024-08-19,66,66,False
13813,57,2024-08-21,31,31,True
13814,57,2024-08-22,26,26,True
13815,57,2024-08-23,19,19,True
13816,57,2024-08-25,21,21,False
13817,57,2024-08-29,9,9,True
13818,57,2024-08-30,18,18,True
13819,57,2024-09-04,34,34,True
13820,57,2024-09-05,18,18,True
13821,57,2024-09-07,50,50,False
13822,57,2024-09-09,5,5,True
13823,57,2024-09-11,32,32,True
13824,57,2024-09-14,2,2,False
13825,57,2024-09-20,61,61,False
13826,57,2024-09-21,27,27,False
13827,57,2024-09-23,5,5,False
13828,57,2024-09-25,25,25,True
13829,57,2024-09-28,40,40,True
13830,57,2024-10-02,5,5,False
13831,57,2024-10-03,24,24,True
13832,57,2024-10-07,47,47,False
13833,57,2024-10-10,47,47,True
13834,57,2024-10-13,6,6,True
13835,57,2024-10-16,29,29,True
13836,57,2024-10-17,25,12,False
13837,57,2024-10-20,22,22,True
13838,57,2024-10-21,42,42,True
13839,57,2024-10-25,44,44,False
13840,57,2024-11-05,5,5,False
13841,57,2024-11-10,5,5,True
13842,57,2024-11-13,13,13,True
13843,57,2024-11-17,82,82,True
13844,57,2024-11-19,39,39,True
13845,57,2024-11-22,38,38,True
13846,57,2024-11-23,57,57,True
13847,57,2024-11-25,20,4,False
13848,57,2024-11-28,13,13,True
13849,57,2024-11-30,49,16,False
13850,57,2024-12-02,12,8,False
13851,57,2024-12-05,44,44,True
13852,57,2024-12-09,7,3,False
13853,57,2024-12-11,81,81,True
13854,57,2024-12-12,67,67,True
13855,57,2024-12-13,1,1,False
13856,57,2024-12-14,22,22,False
13857,57,2024-12-15,47,47,False
13858,57,2024-12-16,18,18,True
13859,57,2024-12-18,5,5,True
13860,57,2024-12-20,46,46,True
13861,57,2024-12-21,45,45,True
13862,58,2022-12-22,50,50,True
13863,58,2022-12-23,32,32,False
13864,58,2023-01-05,5,5,True
13865,58,2023-01-07,3,3,True
13866,58,2023-01-08,9,9,True
13867,58,2023-01-12,31,31,True
13868,58,2023-01-13,30,30,True
13869,58,2023-01-18,23,23,True
13870,58,2023-01-20,24,15,False
13871,58,2023-01-21,44,44,True
13872,58,2023-01-26,14,14,True
13873,58,2023-01-27,75,40,False
13874,58,2023-01-28,46,46,True
13875,58,2023-01-30,15,15,True
13876,58,2023-02-03,7,7,False
13877,58,2023-02-06,28,28,False
13878,58,2023-02-07,1,0,False
13879,58,2023-02-09,28,3,False
13880,58,2023-02-12,35,35,True
13881,58,2023-02-15,5,5,False
13882,58,2023-02-16,26,26,True
13883,58,2023-02-19,39,39,True
13884,58,2023-03-05,49,49,False
13885,58,2023-03-10,33,16,False
13886,58,2023-03-12,44,44,True
13887,58,2023-03-13,26,26,False
13888,58,2023-03-16,14,9,False
13889,58,2023-03-19,72,72,False
13890,58,2023-03-22,5,5,False
13891,58,2023-03-29,20,20,True
13892,58,2023-04-01,25,25,False
13893,58,2023-04-06,48,36,False
13894,58,2023-04-08,29,29,False
13895,58,2023-04-10,29,29,False
13896,58,2023-04-12,19,19,False
13897,58,2023-04-14,43,4,False
13898,58,2023-04-17,9,9,False
13899,58,2023-04-18,24,24,True
13900,58,2023-04-24,26,5,False
13901,58,2023-04-25,35,35,True
13902,58,2023-04-26,29,29,True
13903,58,2023-04-30,29,2,False
13904,58,2023-05-01,61,61,True
13905,58,2023-05-07,36,36,True
13906,58,2023-05-09,29,29,True
13907,58,2023-05-16,47,47,True
13908,58,2023-05-19,55,55,True
13909,58,2023-05-22,32,32,True
13910,58,2023-06-03,35,35,True
13911,58,2023-06-04,26,26,True
13912,58,2023-06-05,61,61,False
13913,58,2023-06-08,19,19,True
13914,58,2023-06-11,24,24,True
13915,58,2023-06-12,45,45,True
13916,58,2023-06-20,5,5,False
13917,58,2023-06-25,19,19,True
13918,58,2023-06-28,4,4,True
13919,58,2023-06-30,34,34,True
13920,58,2023-07-02,11,11,True
13921,58,2023-07-03,1,1,True
13922,58,2023-07-05,49,49,False
13923,58,2023-07-06,40,34,False
13924,58,2023-07-16,37,37,True
13925,58,2023-07-19,9,9,True
13926,58,2023-07-23,39,28,False
13927,58,2023-07-24,15,15,False
13928,58,2023-07-25,5,5,True
13929,58,2023-07-27,17,17,True
13930,58,2023-07-28,39,39,False
13931,58,2023-08-01,14,14,True
13932,58,2023-08-03,15,15,True
13933,58,2023-08-04,32,32,True
13934,58,2023-08-07,26,26,True
13935,58,2023-08-09,50,50,True
13936,58,2023-08-10,17,17,False
13937,58,2023-08-11,14,14,True
13938,58,2023-08-15,45,45,False
13939,58,2023-08-22,32,32,False
13940,58,2023-08-23,20,20,True
13941,58,2023-08-25,25,25,True
13942,58,2023-08-26,16,16,True
13943,58,2023-09-01,43,43,False
13944,58,2023-09-03,3,3,True
13945,58,2023-09-06,38,38,True
13946,58,2023-09-07,5,5,True
13947,58,2023-09-08,7,7,True
13948,58,2023-09-09,35,35,True
13949,58,2023-09-12,16,16,True
13950,58,2023-09-13,35,35,True
13951,58,2023-09-21,25,25,True
13952,58,2023-09-23,66,32,False
13953,58,2023-09-25,47,5,False
13954,58,2023-09-26,37,37,True
13955,58,2023-09-27,37,37,False
13956,58,2023-10-03,21,21,True
13957,58,2023-10-04,28,28,True
13958,58,2023-10-16,40,40,True
13959,58,2023-10-17,49,43,False
13960,58,2023-10-20,43,43,False
13961,58,2023-10-23,36,36,True
13962,58,2023-10-24,38,28,False
13963,58,2023-10-28,38,38,False
13964,58,2023-11-01,25,25,False
13965,58,2023-11-05,39,39,True
13966,58,2023-11-10,24,24,True
13967,58,2023-11-11,36,36,True
13968,58,2023-11-13,9,9,False
13969,58,2023-11-14,48,48,False
13970,58,2023-11-15,68,68,False
13971,58,2023-11-20,8,8,True
13972,58,2023-11-24,41,41,True
13973,58,2023-12-01,26,26,False
13974,58,2023-12-03,41,41,True
13975,58,2023-12-04,11,11,False
13976,58,2023-12-05,46,46,False
13977,58,2023-12-07,35,35,True
13978,58,2023-12-09,9,9,True
13979,58,2023-12-10,22,22,True
13980,58,2023-12-14,3,3,True
13981,58,2023-12-19,35,35,True
13982,58,2023-12-20,35,35,True
13983,58,2023-12-22,20,20,True
13984,58,2023-12-24,9,9,True
13985,58,2023-12-25,23,23,True
13986,58,2023-12-26,49,45,False
13987,58,2023-12-27,8,8,True
13988,58,2024-01-01,37,37,False
13989,58,2024-01-03,8,8,True
13990,58,2024-01-05,30,30,True
13991,58,2024-01-06,47,47,True
13992,58,2024-01-08,120,120,True
13993,58,2024-01-09,7,7,True
13994,58,2024-01-10,31,31,True
13995,58,2024-01-12,19,4,False
13996,58,2024-01-13,43,43,True
13997,58,2024-01-16,41,41,True
13998,58,2024-01-22,43,43,False
13999,58,2024-01-23,37,37,False
14000,58,2024-01-25,3,3,False
14001,58,2024-01-30,6,6,False
14002,58,2024-01-31,33,33,True
14003,58,2024-02-01,50,21,False
14004,58,2024-02-06,38,38,True
14005,58,2024-02-09,42,42,True
14006,58,2024-02-11,41,41,False
14007,58,2024-02-15,44,44,True
14008,58,2024-02-17,47,47,True
14009,58,2024-02-18,39,39,True
14010,58,2024-02-20,49,49,True
14011,58,2024-02-21,18,18,True
14012,58,2024-02-22,8,8,False
14013,58,2024-02-23,34,34,True
14014,58,2024-02-24,12,12,True
14015,58,2024-02-26,26,26,True
14016,58,2024-02-28,24,24,False
14017,58,2024-03-05,7,7,True
14018,58,2024-03-06,31,31,False
14019,58,2024-03-08,6,6,True
14020,58,2024-03-12,56,56,True
14021,58,2024-03-14,43,43,True
14022,58,2024-03-15,21,21,False
14023,58,2024-03-16,17,17,True
14024,58,2024-03-21,35,35,True
14025,58,2024-03-23,42,42,True
14026,58,2024-03-24,4,4,False
14027,58,2024-03-28,4,4,True
14028,58,2024-03-30,21,21,True
14029,58,2024-04-02,32,32,True
14030,58,2024-04-06,14,14,True
14031,58,2024-04-08,50,50,False
14032,58,2024-04-09,20,20,True
14033,58,2024-04-12,3,3,True
14034,58,2024-04-14,7,7,True
14035,58,2024-04-22,28,28,True
14036,58,2024-04-25,77,77,False
14037,58,2024-04-26,6,6,True
14038,58,2024-05-10,64,39,False
14039,58,2024-05-13,9,9,True
14040,58,2024-05-21,45,45,False
14041,58,2024-05-24,35,5,False
14042,58,2024-05-28,37,37,True
14043,58,2024-05-29,38,38,True
14044,58,2024-05-30,9,9,True
14045,58,2024-06-04,12,12,True
14046,58,2024-06-05,50,50,True
14047,58,2024-06-10,2,2,True
14048,58,2024-06-12,33,33,True
14049,58,2024-06-13,6,6,False
14050,58,2024-06-17,16,16,True
14051,58,2024-06-19,48,48,True
14052,58,2024-06-21,60,60,True
14053,58,2024-06-23,55,55,True
14054,58,2024-06-26,39,39,False
14055,58,2024-06-27,67,67,True
14056,58,2024-06-29,20,20,True
14057,58,2024-06-30,39,39,True
14058,58,2024-07-01,35,35,True
14059,58,2024-07-03,63,63,False
14060,58,2024-07-06,49,35,False
14061,58,2024-07-09,24,24,True
14062,58,2024-07-10,55,55,False
14063,58,2024-07-12,40,40,True
14064,58,2024-07-14,48,48,False
14065,58,2024-07-17,45,37,False
14066,58,2024-07-18,43,43,True
14067,58,2024-07-22,37,37,False
14068,58,2024-07-23,62,52,False
14069,58,2024-07-25,30,30,True
14070,58,2024-07-26,5,5,True
14071,58,2024-08-01,12,12,True
14072,58,2024-08-03,17,17,True
14073,58,2024-08-06,11,11,True
14074,58,2024-08-10,3,0,False
14075,58,2024-08-16,59,59,False
14076,58,2024-08-18,48,48,True
14077,58,2024-08-19,83,83,True
14078,58,2024-08-28,47,38,False
14079,58,2024-08-29,39,39,False
14080,58,2024-09-01,30,30,True
14081,58,2024-09-02,61,37,False
14082,58,2024-09-03,89,54,False
14083,58,2024-09-04,38,38,True
14084,58,2024-09-06,31,31,True
14085,58,2024-09-08,15,15,True
14086,58,2024-09-12,38,2,False
14087,58,2024-09-17,15,15,False
14088,58,2024-09-18,13,13,True
14089,58,2024-09-27,43,43,True
14090,58,2024-09-29,96,96,True
14091,58,2024-10-01,11,11,False
14092,58,2024-10-03,38,38,True
14093,58,2024-10-04,9,9,True
14094,58,2024-10-05,50,47,False
14095,58,2024-10-09,5,5,True
14096,58,2024-10-13,47,47,True
14097,58,2024-10-17,54,54,False
14098,58,2024-10-21,31,31,True
14099,58,2024-10-24,38,38,True
14100,58,2024-10-25,20,20,True
14101,58,2024-10-27,75,75,True
14102,58,2024-10-28,68,68,False
14103,58,2024-11-04,39,39,True
14104,58,2024-11-14,12,12,True
14105,58,2024-11-15,43,12,False
14106,58,2024-11-18,39,39,True
14107,58,2024-11-19,47,47,True
14108,58,2024-11-21,33,33,True
14109,58,2024-11-26,44,44,True
14110,58,2024-12-09,7,7,True
14111,58,2024-12-11,41,41,True
14112,58,2024-12-12,81,81,False
14113,58,2024-12-17,23,23,True
14114,58,2024-12-18,14,13,False
14115,58,2024-12-21,11,11,True
14116,59,2022-12-23,28,28,True
14117,59,2022-12-24,49,49,False
14118,59,2022-12-25,7,4,False
14119,59,2022-12-29,27,27,False
14120,59,2022-12-31,47,47,True
14121,59,2023-01-02,3,3,False
14122,59,2023-01-10,27,27,True
14123,59,2023-01-14,49,49,False
14124,59,2023-01-16,117,117,False
14125,59,2023-01-17,5,5,False
14126,59,2023-01-28,49,22,False
14127,59,2023-01-30,45,45,False
14128,59,2023-02-07,115,115,False
14129,59,2023-02-08,33,33,True
14130,59,2023-02-14,39,39,False
14131,59,2023-02-20,33,33,True
14132,59,2023-02-25,48,48,False
14133,59,2023-02-26,60,58,False
14134,59,2023-02-27,56,56,True
14135,59,2023-03-05,35,35,True
14136,59,2023-03-09,42,42,False
14137,59,2023-03-11,3,3,True
14138,59,2023-03-13,55,55,False
14139,59,2023-03-16,47,47,True
14140,59,2023-03-20,50,50,True
14141,59,2023-03-21,75,75,False
14142,59,2023-03-22,9,9,True
14143,59,2023-03-25,40,35,False
14144,59,2023-03-28,1,1,True
14145,59,2023-04-01,36,36,True
14146,59,2023-04-06,3,0,False
14147,59,2023-04-08,11,11,False
14148,59,2023-04-10,37,14,False
14149,59,2023-04-11,66,66,True
14150,59,2023-04-17,47,47,True
14151,59,2023-04-21,77,77,False
14152,59,2023-04-22,49,49,True
